Name,Latitude,Longitude,Province
SAINT MARTIN MATERNITY & PEDIATRIC HOSPITAL,14.4259009,120.8739824,CAVITE              
PR LIAGA MATERNITY LYING-IN AND IRIDOLOGY CLINIC,26.91667,87.91667,CAVITE              
GENERAL TRIAS HEALTH CENTER AND LYING-IN CLINIC,14.3874657,120.8803657,CAVITE              
"BARANGAY HEALTH STATION-SALAWAG, DASMARIÑAS, CAVITE",14.3450902,120.9816057,CAVITE              
NORA L. ALANO LYING-IN CLINIC,14.28323,120.86766,CAVITE              
MBD MATERNITY AND LYING-IN CLINIC,14.38694,120.88167,CAVITE              
NENITA RAMOS LYING-IN CLINIC,14.45903,120.92903,CAVITE              
BAYOS LYING-IN CLINIC,14.45903,120.92903,CAVITE              
FIRST FILIPINO SAINT HOSPITAL (SAN LORENZO RUIZ),14.3045528,120.8059314,CAVITE              
JOSEPHINE J. AGUILA-LASAC LYING-IN CLINIC,14.29348,121.00336,CAVITE              
DLSU-DR. RODOLFO POBLETE MEM. HOSPITAL,14.1405507,120.8552866,CAVITE              
DASMARIÑAS LYING-IN CLINIC,14.32944,120.93667,CAVITE              
BAILEN MULTISPECIALTY AND MATERNITY CLINIC,14.34349,120.94968,CAVITE              
OSPITAL NG TAGAYTAY,14.09532,120.93355,CAVITE              
FUENTES LYING-IN CLINIC,14.45903,120.92903,CAVITE              
ALARCON MATERNITY CLINIC,14.42972,120.93667,CAVITE              
ISABEL MATERNITY & LYING-IN CLINIC,14.32944,120.93667,CAVITE              
PATRICIA LORENZO LYING-IN CLINIC,14.45903,120.92903,CAVITE              
OPJEB MATERNITY LYING-IN CLINIC,14.32944,120.93667,CAVITE              
ALAPAN MATERNITY AND LYING-IN CLINIC,14.42972,120.93667,CAVITE              
AMAZING LOVE MATERNITY CLINIC,14.21567,120.97137,CAVITE              
ESTRELLA HOSPITAL,14.2441667,120.9756611,CAVITE              
"RURAL HEALTH UNIT-GEN. E. AGUINALDO, CAVITE",14.34349,120.94968,CAVITE              
BIRTHWELL MATERNITY AND LYING-IN CLINIC,14.38027,120.94223,CAVITE              
MEDICAL SETTINGS MEDICAL AND LABORATORY CLINIC,14.32944,120.93667,CAVITE              
CAVITE CITY LYING-IN CLINIC,14.47838,120.89041,CAVITE              
PALIPARAN SITE HEALTH STATION,14.32944,120.93667,CAVITE              
AMAYA EXCELCARE LYING-IN AND POLYCLINIC,14.39834,120.85544,CAVITE              
BUBBLES MEDICAL AND MATERNITY CLINIC,14.32944,120.93667,CAVITE              
A-CORE MEDICAL AND MATERNITY LYING-IN CLINIC,14.32944,120.93667,CAVITE              
AGAPE LYING-IN CLINIC,14.29348,121.00336,CAVITE              
JENNY POTENTE LYING-IN CLINIC,14.3602677,120.9382088,CAVITE              
BAÑEZ-BARRUN BIRTHING HOME,14.28323,120.86766,CAVITE              
DG REYES MATERNITY AND LYING-IN CLINIC,14.29348,121.00336,CAVITE              
CARIÑO LYING IN MATERNITY CLINIC,14.45903,120.92903,CAVITE              
SHAIN KEN LYING-IN CLINIC,14.21567,120.97137,CAVITE              
ANA LUVY LYING IN CLINIC,14.39834,120.85544,CAVITE              
CELIZ - CARBON MEDICAL CLINIC,14.32944,120.93667,CAVITE              
RENTOSA MATERNITY AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
24/7 CITY OF BACOOR LYING-IN AND EYE CENTER,14.45903,120.92903,CAVITE              
THOUSAND HANDS LYING-IN AND MEDICAL CLINIC,14.2205081,120.9271145,CAVITE              
BAGONG BUHAY LYING IN CLINIC,14.32944,120.93667,CAVITE              
ATE JO KUAN ABC MATERNITY CLINIC,14.32944,120.93667,CAVITE              
CHRIST ANGEL'S MATERNITY AND LYING IN CLINIC,14.28323,120.86766,CAVITE              
ESTELLA LYING-IN CLINIC,3.25651,19.77234,CAVITE              
TEJERO MEDICAL AND MATERNITY CLINIC - BRANCH II,14.38694,120.88167,CAVITE              
ST. PAUL HOSPITAL CAVITE INC.,14.3267327,120.9675834,CAVITE              
N.B. SEGODINE LYING-IN CLINIC,3.25651,19.77234,CAVITE              
ST. MICHAEL MEDICAL HOSPITAL,14.3902512,120.984862,CAVITE              
LUMIL MATERNITY AND LYING-IN CLINIC,14.21567,120.97137,CAVITE              
N.C. COTONER LYING-IN CLINIC,14.2502472,120.9755267,CAVITE              
EVERLASTING CARE OF BLESSED HANDS BIRTHING HOME,14.41827,120.8577,CAVITE              
AU M. ATIENZA BAHAY PAANAKAN,14.2996551,120.962486,CAVITE              
DGS MATERNITY LYING-IN CLINIC,14.32944,120.93667,CAVITE              
GRACE LA SALLE LYING IN CLINIC IMUS BRANCH,14.42972,120.93667,CAVITE              
CASTAÑEDA LYING IN CLINIC,14.38694,120.88167,CAVITE              
STA. ISABEL LYING-IN,14.44426,120.90164,CAVITE              
R.T. CUSTODIO CHILDREN'S AND MATERNITY CLINIC,14.45903,120.92903,CAVITE              
ESPERANZA BIRTHING HOME,14.45903,120.92903,CAVITE              
TRI-A AND BLUESTAR BIRTHING HOME,14.44426,120.90164,CAVITE              
DESAGON LYING-IN CLINIC,14.221103,120.9693155,CAVITE              
MHINE LYING IN CLINIC,14.45903,120.92903,CAVITE              
PREGY'S MATERNITY CLINIC,14.45903,120.92903,CAVITE              
CAVITE EAST ASIA MEDICAL CENTER INC.,14.363562,120.9823018,CAVITE              
TAGLE-ROJAS MATERNITY AND LYING-IN CLINIC,14.3958316,120.8616391,CAVITE              
MULTILAB DIAGNOSTIC AND HEALTH SERVICES,14.28323,120.86766,CAVITE              
ALVIZO-DURANTE LYING-IN AND MATERNITY CLINIC,14.2316137,120.9757008,CAVITE              
JANE BLUESTAR LYING-IN CLINIC,14.441973,120.909325,CAVITE              
ERS MATERNITY AND PEDIATRIC CARE CLINIC,14.28323,120.86766,CAVITE              
NEW MOM'S MATERNITY AND LYING-IN CLINIC,14.1401168,120.8543991,CAVITE              
RUBY'S MATERNITY AND LYING-IN CLINIC,14.21567,120.97137,CAVITE              
MPH MATERNAL  AND CHILD CARE,14.42972,120.93667,CAVITE              
"KAUNLARAN NG MANGGAGAWANG PILIPINO, INC.",14.32944,120.93667,CAVITE              
SOUTHERN TAGALOG REGIONAL HOSPTAL,14.45903,120.92903,CAVITE              
(CLOSE) DEL ROSARIO HOSPITAL,14.3967239,120.8538892,CAVITE              
EXCELSIS BIRTHING HOMES CLINIC,14.32944,120.93667,CAVITE              
SILVERIO-BATOC LYING-IN CLINIC,14.32944,120.93667,CAVITE              
LIVING HOPE MATERNITY AND CHILD CARE CLINIC,14.42972,120.93667,CAVITE              
NAIC MEDICARE HOSPITAL,14.3383232,120.7825175,CAVITE              
CAVITE MUNICIPAL HOSPITAL,14.27671,120.7359984,CAVITE              
CITY OF GENERAL TRIAS DOCTORS MEDICAL CENTER INC.,14.38694,120.88167,CAVITE              
CAVITE BIRTHING HOME AND ANIMAL BITE CENTER,14.48369,120.89878,CAVITE              
ADVENTIST UNIV. OF THE PHILS. HEALTH SERVICES,14.2158649,121.0316311,CAVITE              
EDCEL MEDICAL AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
PALIPARAN III LYING IN CLINIC,14.32944,120.93667,CAVITE              
NUESTRA SRA. DE GUIA MEDICAL AND LYING-IN CLINIC,14.1595538,120.7598917,CAVITE              
SARINAS-SATSATIN MATERNITY AND MEDICAL CLINIC,14.42972,120.93667,CAVITE              
STA. BARBARA MEDICAL AND LYING-IN CLINIC,14.2638453,121.0065056,CAVITE              
FLOR MANALO LYING-IN CLINIC,14.2779143,120.9167817,CAVITE              
GENERAL TRIAS MATERNITY & PEDIATRIC HOSPITAL,14.3958316,120.8616391,CAVITE              
WILMA B. ALCANTARA BIRTHING CLINIC,14.28323,120.86766,CAVITE              
GENTRI MEDICAL CENTER AND HOSPITAL INC.,14.2881508,120.9073556,CAVITE              
B.M. SATUR LYING-IN CLINIC,14.28323,120.86766,CAVITE              
MIRAFLOR R. AMURAO WELL FAMILY MIDWIFE CLINIC-GENERAL TRIAS BRANCH,14.38694,120.88167,CAVITE              
ROCILLO MATERNITY CLINIC,14.1045379,120.9144885,CAVITE              
AURORA B. ESPINOSA LYING-IN CLINIC,14.48369,120.89878,CAVITE              
TEJERO MEDICAL AND MATERNITY CLINIC - BRANCH III,14.3957654,120.8631185,CAVITE              
BAMBIE'S CARE MATERNITY AND LYING-IN CLINIC,14.3955895,120.8549104,CAVITE              
FAITH AND CARE MATERNITY AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
POBLACION 5 BARANGAY HEALTH STATION,14.3042295,121.0115462,CAVITE              
CRISTINA S. FERNANDEZ RM LYING-IN CLINIC,14.42972,120.93667,CAVITE              
MANOR OXFORD MEDICAL CLINIC,14.32944,120.93667,CAVITE              
BUCAL LYING IN AND MATERNITY CLINIC,14.3912205,120.8628635,CAVITE              
NEW BORN LYING-IN CLINIC,14.39834,120.85544,CAVITE              
JULUGAN LYING-IN AND MATERNITY CLINIC,14.39834,120.85544,CAVITE              
LUMUBOS MEDICAL AND LYING-IN CLINIC,14.38694,120.88167,CAVITE              
MIRAFLOR R. AMURAO WELL FAMILY MIDWIFE CLINIC-IMUS BRANCH,14.48369,120.89878,CAVITE              
M.O. DINGLASAN LYING IN,14.2295544,120.9030116,CAVITE              
GIFT OF LIFE LYING-IN CLINIC,-33.33578,-60.22523,CAVITE              
SAINT MARY LYING-IN CLINIC,14.45903,120.92903,CAVITE              
MARIA NIGNIMI BIRTHING HOME CLINIC,14.32944,120.93667,CAVITE              
G.F. CABUHAT LYING IN CLINIC,14.3252309,120.8600942,CAVITE              
CALIBUYO LYING-IN CLINIC,14.39834,120.85544,CAVITE              
PARADAHAN MATERNITY LYING-IN AND MEDICAL CLINIC,14.3206493,120.8642713,CAVITE              
MANIPIS LYING-IN AND MATERNITY CLINIC,14.21567,120.97137,CAVITE              
GLADYS LYING-IN CLINIC,14.2897,120.7168,CAVITE              
J.R.J. MEDICAL LYING-IN CLINIC,14.3558846,120.8992055,CAVITE              
ADB MATERNITY AND LYING IN CLINIC,14.3132599,120.9466691,CAVITE              
GINA E. GALA LYING IN CLINIC (BRANCH),14.38694,120.88167,CAVITE              
BACOOR DOCTORS MEDICAL CENTER,14.45903,120.92903,CAVITE              
THESSALONIANS LYING-IN CLINIC,14.39834,120.85544,CAVITE              
LTP LYING-IN CLINIC - BRANCH 1,14.32944,120.93667,CAVITE              
SUSANA BIRTHING HOME,14.31812,120.76609,CAVITE              
FOUR JOSE MATERNITY AND LYING-IN CLINIC,14.3103741,121.0463554,CAVITE              
BMMC MEDICAL AND LYING-IN CLINIC,14.45903,120.92903,CAVITE              
AU M. ATIENZA BAHAY PAANAKAN (BRANCH),14.3026914,120.993435,CAVITE              
DGS MATERNITY LYING-IN CLINIC (BRANCH),65.31735,25.3731,CAVITE              
NSDS BIRTHING HOME CLINIC,14.28323,120.86766,CAVITE              
ANGEL'S BREATHE LYING IN AND MATERNITY CLINIC,14.2905433,121.0024286,CAVITE              
NORMA VIÑA'S MATERNITY LYING IN CLINIC (BRANCH),14.32944,120.93667,CAVITE              
CAVITE NAVAL HOSPITAL,14.39975,120.97293,CAVITE              
DASMARIÑAS CITY MEDICAL CENTER,14.3424772,120.986478,CAVITE              
MOMS TODAY LYING IN CLINIC (BRANCH),14.32944,120.93667,CAVITE              
BELEN GUELOS LYING-IN CLINIC,14.42922,120.87989,CAVITE              
MOM AND DAUGHTER LYING-IN CLINIC II,14.1942701,120.8782594,CAVITE              
P.M.S. MATERNITY AND LYING IN CLINIC Ltd. Co.,14.38694,120.88167,CAVITE              
OUR SAVIOR HOSPITAL,14.4025712,120.860776,CAVITE              
MPH MATERNAL AND CHILD CARE CLINIC (MEDICION BRANCH),14.42972,120.93667,CAVITE              
MOTHER AND CHILD'S CRADLE OF HEALTH,14.45903,120.92903,CAVITE              
A.R. PAMPOSA MEDICAL CLINIC AND LYING-IN,65.31735,25.3731,CAVITE              
GINA O. STA. RITA LYING-IN CLINIC (NOVELETA BRANCH),14.4278759,120.8801134,CAVITE              
RONA CRUZ LYING IN AND FAMILY CLINIC,14.32944,120.93667,CAVITE              
MARY MAGDALENE MEDICAL SURGICAL AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
CUDDLES AND CRIBS LYING-IN CLINIC,14.3192664,120.7640193,CAVITE              
BALDOVINO MEDICAL FAMILY CLINIC,14.3263721,120.775245,CAVITE              
BALDOVINO MEDICAL FAMILY CLINIC - BRANCH 2,14.2788223,120.7398417,CAVITE              
RENTOSA MATERNITY AND LYING-IN CLINIC - II,14.32944,120.93667,CAVITE              
TANZA FAMILY GENERAL HOSPITAL,14.3919658,120.8552146,CAVITE              
ULTIMED HEALTHCARE AND DIAGNOSTIC CLINIC,14.45903,120.92903,CAVITE              
LORNA DEL MUNDO LYING-IN CLINIC,14.1536554,120.7747502,CAVITE              
"KRB MATERNITY, ADULT AND CHILD CLINIC",14.42972,120.93667,CAVITE              
ARTHEANA LYING IN CLINIC,14.42972,120.93667,CAVITE              
CONTRERAS MEDICAL CLINIC,14.41827,120.8577,CAVITE              
MEDIX HEALTHCARE AND DIAGNOSTIC CENTER INC.,14.12861,120.90583,CAVITE              
INFANT JESUS MATERNITY AND BIRTHING CLINIC,14.17056,120.92361,CAVITE              
NOYNAY MEDICAL CLINIC,14.32944,120.93667,CAVITE              
A.V.S. LYING-IN CLINIC,14.32944,120.93667,CAVITE              
GMA - MUNICIPAL BIRTHING CLINIC (CAVITE),14.3015696,121.0108852,CAVITE              
KAWIT LYING-IN CLINIC,14.4511064,120.9226828,CAVITE              
STRIKE SA SERBISYO HEALTH CENTER/LYING IN,14.45903,120.92903,CAVITE              
RIZZA-GLEN LYING IN,14.42972,120.93667,CAVITE              
GBH LYING IN AND FAMILY MEDICAL CLINIC,14.47838,120.89041,CAVITE              
JANCOR DIAGNOSTICS AND MEDICAL INC.,14.41827,120.8577,CAVITE              
GMA MEDICAL AND LYING-IN CLINIC,14.3016503,121.0118537,CAVITE              
TRECE MARTIRES CITY HEALTH OFFICE BIRTHING HOME,14.2807303,120.8699639,CAVITE              
TEJEROS CONVENTION MATERNITY CLINIC,14.4024144,120.8624183,CAVITE              
RJL BIRTHING HOME,14.45903,120.92903,CAVITE              
DASMARIÑAS CITY HEALTH OFFICE II LYING-IN CLINIC,14.32944,120.93667,CAVITE              
SAN RAMON MATERNITY AND FAMILY CLINIC,14.3102912,121.0519254,CAVITE              
"ST. RAYMOND NONNATUS MATERNITY, PEDIATRIC AND LYING-IN CLINIC",14.35510531,120.9227615,CAVITE              
MOTHER'S LOVE MATERNITY AND LYING-IN CLINIC,14.4348692,120.8780837,CAVITE              
KAWIT MATERNITY & GENERAL HOSPITAL,14.4451526,120.9065916,CAVITE              
STA. BARBARA MEDICAL AND LYING-IN CLINIC - CARMONA,14.3127904,121.0571013,CAVITE              
BINAKAYAN HOSPITAL AND MEDICAL CENTER,14.44426,120.90164,CAVITE              
PAREDES MEDICAL CENTER AND HOSPITAL,14.42972,120.93667,CAVITE              
"SILANG SPECIALISTS MEDICAL CENTER, INC.",14.2261149,120.9694547,CAVITE              
BELEN J. GUELOS LYING-IN CLINIC,14.42922,120.87989,CAVITE              
RVP LYING-IN CLINIC,14.42972,120.93667,CAVITE              
EAC MATERNITY CENTER,14.32944,120.93667,CAVITE              
COSTA VERDE MEDICAL MATERNITY AND DIAGNOSTIC SERVICES,14.4093,120.85658,CAVITE              
"CARMONA HOSPITAL AND MEDICAL CENTER, INC.",14.3132,121.0576,CAVITE              
PRINCHEL PINK LYING-IN CLINIC,14.21567,120.97137,CAVITE              
PAGAMUTAN NG DASMARIÑAS,14.3248663,120.9639737,CAVITE              
BEULLAH MATERNITY CLINIC,14.32944,120.93667,CAVITE              
MARIA NIGNIMI BIRTHING HOME CLINIC I,14.32944,120.93667,CAVITE              
MAMA RACHEL'S HOSPITAL OF MERCY INC.,14.3810754,120.889193,CAVITE              
IMUS BIRTHING HOME II,14.42972,120.93667,CAVITE              
ANGEL'S CRIB LYING-IN AND MATERNITY CLINIC,14.1215632,120.9682625,CAVITE              
BALDOVINO MEDICAL FAMILY CLINIC - BRANCH 3,14.39834,120.85544,CAVITE              
M.V SANTIAGO MEDICAL CENTER - MAIN,14.28323,120.86766,CAVITE              
ST. THERESE MATERNITY LYING-IN AND MEDICAL CLINIC,65.31735,25.3731,CAVITE              
CHARVER LYING IN CLINIC,14.28323,120.86766,CAVITE              
CHARVER LYING IN CLINIC,14.28323,120.86766,CAVITE              
RODOLFO AND CARMELITA MEDICAL GROUP INC.,14.3263721,120.775245,CAVITE              
PAMPOSA BLUESTAR MATERNITY LYING-IN CLINIC,14.3048994,120.9715345,CAVITE              
ST. THERESE MATERNITY CLINIC,14.31812,120.76609,CAVITE              
LUCKY CHRISTIAN BIRTHING HOME CLINIC,14.45903,120.92903,CAVITE              
VIOLY'S BIRTHING CLINIC - TRECE MARTIRES BRANCH,14.28323,120.86766,CAVITE              
MERCIFUL HEART OF MARY LYING IN CLINIC,14.38694,120.88167,CAVITE              
SHEILA MANIPIS RAMOS LYING-IN CLINIC,14.2267205,120.9726944,CAVITE              
GMF HOSPITAL,14.3284291,120.938069,CAVITE              
CORPUZ LYING IN CLINIC,14.32944,120.93667,CAVITE              
STO. NIÑO DE MOLINO MATERNITY AND MEDICAL CLINIC,14.45903,120.92903,CAVITE              
CNSH BIRTHING HOME CLINIC,14.38694,120.88167,CAVITE              
TENDENCIA MEDICAL AND MATERNITY LYING-IN CLINIC,14.40306,121.03139,CAVITE              
MOM AND DAUGHTER LYING-IN CLINIC III,14.31812,120.76609,CAVITE              
CRISTY RAMOS MATERNITY LYING-IN CLINIC,14.39834,120.85544,CAVITE              
AR-JEN MATERNITY AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
BUNYI CHILDREN AND MATERNITY CLINIC,14.42972,120.93667,CAVITE              
OSPITAL NG IMUS,14.42972,120.93667,CAVITE              
DREAM CHILD MATERNITY AND LYING-IN CLINIC,14.1969361,120.8775009,CAVITE              
MERCEDES FAMILY CLINIC & LYING IN,14.42972,120.93667,CAVITE              
BABY AND ME MATERNITY & LYING IN CLINIC - IMUS BRANCH,14.42972,120.93667,CAVITE              
BABY JOY MATERNITY AND LYING IN CLINIC,14.45903,120.92903,CAVITE              
LUZ MEDICAL AND LYING-IN CLINIC,14.32944,120.93667,CAVITE              
SAINT MARY MAGDALENE BIRTHING CENTER,14.4418927,120.9093855,CAVITE              
MONAMY'S BIRTHING HOME,14.45903,120.92903,CAVITE              
BALDOVINO MEDICAL FAMILY CLINIC - BRANCH 4,14.31812,120.76609,CAVITE              
PALAR PALAR MATERNITY AND LYING IN CLINIC,14.3788334,120.8538882,CAVITE              
GIVER MATERNITY AND LYING IN CLINIC,14.32944,120.93667,CAVITE              
GWIN LYING-IN CLINIC,14.21567,120.97137,CAVITE              
"SAN PEDRO CALUNGSOD MEDICAL CENTER, INC.",14.44426,120.90164,CAVITE              
G.L. PONIENTE MATERNITY CLINIC,14.3850256,120.8804761,CAVITE              
MORIAH MEDICAL AND LYING-IN CLINIC,14.1932478,120.8779215,CAVITE              
LUCHEL'S MATERNITY AND LYING-IN CLINIC - CARMONA BRANCH,14.3102912,121.0519254,CAVITE              
MAMITA BIRTHING CLINIC,14.32944,120.93667,CAVITE              
WELLWIN MATERNITY CLINIC,14.31812,120.76609,CAVITE              
ALCANTARA MATERNITY AND BIRTHING CLINIC,14.28323,120.86766,CAVITE              
B-CARE MATERNITY CLINIC,14.42972,120.93667,CAVITE              
ST. GERALD MATERNITY & LYING-IN CLINIC,36.4807,-94.27134,CAVITE              
SANCHEZ MATERNITY CLINIC AND BIRTHING HOME,14.21567,120.97137,CAVITE              
WOWA LYING IN CLINIC,14.45903,120.92903,CAVITE              
JESUCITA M. BAYBAY LYING-IN CLINIC,14.1272534,120.9396043,CAVITE              
TIBIG BARANGAY HEALTH STATION & LYING IN,14.2189429,120.9965103,CAVITE              
"SOUTH CITY HOSPITAL AND MEDICAL CENTER, INC.",14.45903,120.92903,CAVITE              
DINDO N. CASTRO MATERNITY CLINIC,14.38694,120.88167,CAVITE              
J.C.B. DONES MATERNITY CLINIC,14.39834,120.85544,CAVITE              
WOMEN'SCLINIC PILIPINAS,14.42972,120.93667,CAVITE              
NOVELETA LYING-IN CENTER,14.42922,120.87989,CAVITE              
DGS MATERNITY LYING-IN CLINIC (BRANCH 1),14.3556807,120.8991765,CAVITE              
"CITY OF IMUS DOCTORS HOSPITAL, INC.",14.42972,120.93667,CAVITE              
EVU LYING-IN CLINIC,14.21567,120.97137,CAVITE              
V.M. CASTRO MATERNITY CLINIC,14.48369,120.89878,CAVITE              
SUSAN S. MABALE WFMC - IMUS BRANCH,40.88333,14.41667,CAVITE              
BOSSING LYING IN CLINIC,14.21567,120.97137,CAVITE              
DOCTORS' FAMILY CLINIC,47.28167,8.45023,CAVITE              
INOCENCIO BIRTHING HOME,14.48369,120.89878,CAVITE              
TANZA SPECIALISTS MEDICAL CENTER,14.3917718,120.8540026,CAVITE              
BABY LOVES BIRTH AND HEALTH CENTER INC.,14.21567,120.97137,CAVITE              
SAMPALOC BIRTHING HOME,14.32944,120.93667,CAVITE              
"SOUTH IMUS SPECIALIST HOSPITAL, INC",14.42972,120.93667,CAVITE              
STA. BARBARA LYING IN CLINIC,14.3127904,121.0571013,CAVITE              
PERNALA-DELOS SANTOS LYING-IN CLINIC,14.38694,120.88167,CAVITE              
MONTESA BIRTHING CENTER,14.48369,120.89878,CAVITE              
AMAYA MATERNITY CLINIC,14.39834,120.85544,CAVITE              
AU M. ATIENZA BAHAY PAANAKAN (LANGKAAN 1 BRANCH),14.32944,120.93667,CAVITE              
KEIDEN LYING IN CLINIC,14.1932478,120.8779215,CAVITE              
BABYKIND MATERNITY CLINIC,14.32944,120.93667,CAVITE              
VENUS AND BPS LYING-IN CLINIC,14.4418927,120.9093855,CAVITE              
GINA J. CASTILLO LYING-IN CLINIC,14.45903,120.92903,CAVITE              
DOCTOR'S MATERNITY & LYING-IN CLINIC,14.21567,120.97137,CAVITE              
HOLY CHILD LYING-IN CLINIC,14.39834,120.85544,CAVITE              
PERNALA-DELOS SANTOS MATERNITY CLINIC,14.38694,120.88167,CAVITE              
1ST TOUCH LYING-IN CLINIC,14.42972,120.93667,CAVITE              
CC - GENERAL EMILIO AGUINALDO MEMORIAL HOSPITAL,14.28323,120.86766,CAVITE              
CRUZEL LYING-IN CLINIC,14.42972,120.93667,CAVITE              
PUAH MATERNITY CLINIC BRANCH 1,14.32944,120.93667,CAVITE              
BOLONGON LYING-IN AND MATERNITY CLINIC,14.3238642,121.0272113,CAVITE              
FASCIO-DI-GIOIA LYING-IN AND MATERNITY CLINIC,14.42972,120.93667,CAVITE              
PAMPOSA MATERNITY LYING-IN AND MEDICAL CLINIC,14.32944,120.93667,CAVITE              
MEYCEE MOTHER & CHILD LYING-IN CLINIC,14.2788223,120.7398417,CAVITE              
ELVIRA C. TENDERO LYING-IN CLINIC,14.45903,120.92903,CAVITE              
LORENZO LYING-IN CLINIC,14.45903,120.92903,CAVITE              
MONAMY'S BIRTHING HOME,14.45903,120.92903,CAVITE              
E.M.G. MULTI-SPECIALTY CLINIC,14.3015696,121.0108852,CAVITE              
DOC JO-AN LYING-IN CLINIC,14.2033645,120.8728074,CAVITE              
SMALL ANGELS BIRTHING CLINIC,14.45903,120.92903,CAVITE              
MAMITA'S BIRTHING CLINIC,14.45903,120.92903,CAVITE              
TANZA DOCTORS HOSPITAL INC.,14.39834,120.85544,CAVITE              
CARAMPOT-GEDA LYING-IN CLINIC,14.38694,120.88167,CAVITE              
BIRTHWISE MATERNITY CLINIC,14.32944,120.93667,CAVITE              
SAINT JOSEPH OBSTETRICS & GYNECOLOGY CLINIC,14.3127904,121.0571013,CAVITE              
MAYCARE'S BIRTHING CLINIC,14.38694,120.88167,CAVITE              
ENCITA LYING-IN CLINIC,32.71533,-117.15726,CAVITE              
DIVINEGRACE MATERNITY CLINIC,14.32944,120.93667,CAVITE              
PERNALA-DELOS SANTOS BIRTHING HOME CO.,14.28323,120.86766,CAVITE              
BRISAS SAHUD ULAN LYING-IN CLINIC,14.34243,120.83867,CAVITE              
BLESSED HANDS MATERNITY CLINIC,14.42972,120.93667,CAVITE              
BIRTH AND BEYOND MEDICAL CLINIC,14.45903,120.92903,CAVITE              
VE-LA MATERNITY AND LYING IN CLINIC CO.,14.42972,120.93667,CAVITE              
KL PONIENTE MATERNITY CLINIC,14.3861949,120.9018423,CAVITE              
ALMAIDA-AGUILAR MATERNITY CLINIC,14.21567,120.97137,CAVITE              
HEALTHFORT LYING-IN CLINIC,14.32944,120.93667,CAVITE              
MENDEZ SPECIALISTS MEDICAL CENTER,14.12861,120.90583,CAVITE              
PMSC BIRTHING HOME,14.21567,120.97137,CAVITE              
DOULA BIRTHING CLINIC CO.,14.32944,120.93667,CAVITE              
B-CARE MATERNITY CLINIC,14.42972,120.93667,CAVITE              
PRIMAVERA BIRTHING CENTRE PLUS,14.1357746,120.9533256,CAVITE              
THE BIRTHING PLACE CO.,14.44426,120.90164,CAVITE              
DOCTORS' MATERNITY & LYING-IN CLINIC DASMA BRANCH,14.32944,120.93667,CAVITE              
DOLCE NASCITA LYING-IN AND MATERNITY CLINIC,14.21567,120.97137,CAVITE              
J.C.B. DONES MATERNITY CLINIC - NOVELETA BRANCH,14.42922,120.87989,CAVITE              
FEMMICARE BIRTHING CENTER,14.39834,120.85544,CAVITE              
PAMPOSA LYING-IN AND MATERNITY CLINIC,65.31735,25.3731,CAVITE              
ANDROCIE BAGTAS LYING-IN CLINIC,14.39834,120.85544,CAVITE              
GINTONG ARUGA BIRTHING HOME,51.5,10.5,CAVITE              
BERNARDO MATERNITY CLINIC,14.45903,120.92903,CAVITE              
ST. MARY BIRTHING STATION,14.45903,120.92903,CAVITE              
NAIC HOLY SPIRIT MEDICAL & LYING-IN CLINIC,14.31812,120.76609,CAVITE              
SOUTH SUPER HIGHWAY MEDICAL CENTER - SATELLITE HOSPITAL,14.38694,120.88167,CAVITE              
ST. SEALTIEL MULTISPECIALTY & LYING-IN CLINIC,14.28323,120.86766,CAVITE              
SJC - AMAYA BIRTHING HOME,14.3739058,120.8330882,CAVITE              
LOURDES PACUMIO LYING-IN & FAMILY CARE CLINIC,14.3619185,120.8558721,CAVITE              
BACOOR DISTRICT HOSPITAL,14.2554073,120.8671503,CAVITE              
MOTHER AND CHILD CRADLE OF HEALTH,14.4445808,120.9502895,CAVITE              
ST. CLEMENT MEDICAL CLINIC,14.0647113,121.2456627,LAGUNA              
LOS BAÑOS DOCTORS HOSPITAL AND MEDICAL CENTER,14.15888,121.22907,LAGUNA              
"ST. JOHN THE BAPTIST MEDICAL CENTER, INC.",14.2137169,121.1510244,LAGUNA              
GIZAN MATERNITY MIDWIFE CLINIC,14.21756,121.13041,LAGUNA              
GREAT GIFT MEDICAL SERVICES INC.,14.3595,121.0473,LAGUNA              
LAGUNA PROVINCIAL HOSPITAL - MAJAYJAY DISTRICT HOSPITAL,14.142589,121.4705525,LAGUNA              
UNIVERSITY OF PERPETUAL HELP MEDICAL CENTER BIÑAN,14.34267,121.08071,LAGUNA              
LAGUNA MEDICAL CENTER,14.2749696,121.4186707,LAGUNA              
CERDA MATERNITY LYING-IN CLINIC,14.0691573,121.3250025,LAGUNA              
SUSAN TEMPLO MATERNITY SERVICES,14.21756,121.13041,LAGUNA              
SAN PABLO CITY PUERICULTURE CENTER AND FAMILY PLANNING INC.,14.0714822,121.322447,LAGUNA              
ROSE LYING-IN CLINIC & FAMILY PLANNING,14.0683,121.3256,LAGUNA              
C. E. DACANAYCLINIC,14.3595,121.0473,LAGUNA              
